time_seconds,power
0.000000,99.56
1.002548,99.56
2.005071,99.56
3.611240,99.56
4.613672,99.56
7.174077,99.56
8.176301,99.56
9.178786,99.56
14.731846,99.56
15.734230,99.56
18.629175,99.56
19.631775,99.56
20.634169,99.56
22.807111,99.56
23.809424,99.56
24.811827,99.56
26.689367,99.56
27.691840,99.56
28.694243,99.56
31.638160,99.56
32.640527,99.56
33.642884,99.56
35.919978,99.56
36.973804,99.56
37.976240,99.56
41.038476,99.56
42.040879,99.56
43.043346,99.56
45.216360,99.56
46.219651,99.56
47.222097,99.56
49.395087,99.56
50.397432,99.56
51.399785,99.56
52.878734,99.56
53.881175,99.56
54.883616,99.56
56.220477,99.56
57.222938,99.56
58.225389,99.56
63.999003,99.56
65.001361,99.56
66.003791,99.56
69.283287,99.4
70.338687,99.4
71.341104,99.4
74.787461,99.4
75.789796,99.4
77.848612,99.4
78.851052,99.4
79.853365,99.4
81.190235,99.4
82.192658,99.4
83.195120,99.4
102.309775,99.4
103.312215,99.4
104.314626,99.4
106.590550,99.4
107.592927,99.4
108.595297,99.4
110.536867,99.4
111.539211,99.4
112.595628,99.4
113.932462,99.4
114.934795,99.4
115.937120,99.4
131.389791,99.24
132.611458,99.24
136.173188,99.24
137.175550,99.24
138.177887,99.24
140.121475,99.24
141.123837,99.24
142.126201,99.24
143.733312,99.24
144.735642,99.24
147.128686,99.24
148.184231,99.24
149.186654,99.24
152.081363,99.24
153.083708,99.24
154.086085,99.24
165.975093,99.08
166.977442,99.08
169.370606,99.08
170.426154,99.08
171.428500,99.08
172.818340,99.08
173.820784,99.08
174.876185,99.08
176.380207,99.08
177.382561,99.08
178.384901,99.08
179.721699,99.08
180.724027,99.08
181.726423,99.08
187.668748,99.08
188.671204,99.08
189.673611,99.08
191.177646,99.08
192.180107,99.08
193.182453,99.08
194.519240,99.08
195.521639,99.08
196.524051,99.08
198.530828,99.08
199.533176,99.08
200.535592,99.08
202.400107,98.93
203.402469,98.93
204.404845,98.93
220.858752,98.93
221.861114,98.93
222.863544,98.93
227.028817,98.93
228.250395,98.93
232.698049,98.93
233.700488,98.93
237.481407,98.93
238.483762,98.93
239.486214,98.93
240.990299,98.93
241.992738,98.77
242.995142,98.77
245.168139,98.77
246.169662,98.77
247.172066,98.77
248.937485,98.77
249.939889,98.77
250.942347,98.77
254.940658,98.77
255.943095,98.77
259.556733,98.77
260.559067,98.77
261.615637,98.77
263.286965,98.77
264.292007,98.77
265.294415,98.77
266.798455,98.77
267.800824,98.77
268.803239,98.77
274.407798,98.77
275.410255,98.77
276.412645,98.77
348.347217,98.45
349.349636,98.45
353.966887,98.45
355.022552,98.45
356.024928,98.29
358.083817,98.29
359.086332,98.29
360.088838,98.29
362.531340,98.29
363.533758,98.29
364.536208,98.29
373.316837,98.29
374.319204,98.29
375.321652,98.29
377.765109,98.29
378.767502,98.29
379.769943,98.29
389.219392,98.29
390.221866,98.29
391.224381,98.13
397.948377,98.13
398.950767,98.13
399.953265,98.13
401.290121,98.13
402.292660,98.13
403.295205,98.13
406.678020,98.13
407.680420,98.13
408.683007,98.13
412.464494,98.13
413.467061,98.13
414.469522,98.13
416.141087,98.13
417.298942,98.13
435.980497,97.98
436.982881,97.98
437.985453,97.98
443.823461,97.98
444.826029,97.98
445.828490,97.98
458.554722,97.98
459.777829,97.82
462.670139,97.82
463.672567,97.82
464.675162,97.82
485.744448,97.82
486.746910,97.82
487.749293,97.82
500.643798,97.66
501.646175,97.66
502.648680,97.66
504.590377,97.66
505.592788,97.66
506.594314,97.66
508.098370,97.66
509.100811,97.66
510.103220,97.66
512.276190,97.66
513.277678,97.66
514.280018,97.66
516.102367,97.66
517.104856,97.66
518.107424,97.66
522.440212,97.66
523.442575,97.66
524.499091,97.66
527.726359,97.5
529.170179,97.5
531.895830,97.5
532.898213,97.5
533.900779,97.5
535.404866,97.5
536.407397,97.5
537.409804,97.5
539.081244,97.5
540.291972,97.5
549.521749,97.5
550.524138,97.5
551.525721,97.5
553.364275,97.5
554.366802,97.5
555.369183,97.5
557.207815,97.34
558.209338,97.34
559.211713,97.34
570.038615,97.34
571.041136,97.34
572.043777,97.34
573.213555,97.34
574.216268,97.34
575.218757,97.34
576.890389,97.34
578.100428,97.34
581.829610,97.34
582.832145,97.34
583.834494,97.34
662.275765,96.87
663.278243,96.87
664.280760,96.87
665.617644,96.87
666.620030,96.87
667.622432,96.87
669.126455,96.87
670.128942,96.87
671.131369,96.87
680.235181,96.87
681.237637,96.87
682.240095,96.87
701.637860,96.71
702.860371,96.71
713.094115,96.71
714.095604,96.71
715.098060,96.55
716.706353,96.55
717.708704,96.55
718.711363,96.55
720.215522,96.55
721.218026,96.55
722.220482,96.55
726.104577,96.55
727.548405,96.55
735.223395,96.55
736.445149,96.55
740.508565,96.55
741.510981,96.55
742.513345,96.55
747.899799,96.39
748.902258,96.39
749.903932,96.39
818.344621,96.08
819.347028,96.08
820.349476,96.08
840.968667,95.92
841.971156,95.92
961.782358,95.29
962.784814,95.29
963.787284,95.29
965.291450,95.29
966.293919,95.29
967.296378,95.29
969.301358,95.29
970.303656,95.29
971.306081,95.29
982.134913,95.29
983.137278,95.29
984.139721,95.29
