time_seconds,power
0.000000,99.56
4.799380,99.56
5.801928,99.56
6.804451,99.56
8.410620,99.56
9.413052,99.56
10.158014,99.56
11.973457,99.56
12.975680,99.56
13.978165,99.56
19.531225,99.56
20.315872,99.56
20.533609,99.56
23.428555,99.56
24.431155,99.56
25.433549,99.56
27.606490,99.56
28.608804,99.56
29.611207,99.56
30.473912,99.56
31.488746,99.56
32.491220,99.56
33.493623,99.56
36.437539,99.56
37.439907,99.56
38.442264,99.56
40.632459,99.56
40.719358,99.56
41.773184,99.56
42.775620,99.56
45.837856,99.56
46.840259,99.56
47.842726,99.56
50.015740,99.56
50.790614,99.56
51.019030,99.56
52.021477,99.56
54.194467,99.56
55.196812,99.56
56.199165,99.56
57.678114,99.56
58.680555,99.56
59.682996,99.56
60.949681,99.56
61.019857,99.56
62.022317,99.56
63.024768,99.56
68.798383,99.56
69.800741,99.56
70.803171,99.56
71.108582,99.56
74.082667,99.4
75.138067,99.4
76.140484,99.4
79.586840,99.4
80.589176,99.4
81.267179,99.56
82.647992,99.4
83.650431,99.4
84.652745,99.4
85.989615,99.4
86.992038,99.4
87.994500,99.4
91.425098,99.4
101.583071,99.4
107.109155,99.4
108.111595,99.4
109.114006,99.4
111.389930,99.4
111.740668,99.4
112.392307,99.4
113.394677,99.4
115.336247,99.4
116.338591,99.4
117.395008,99.4
118.731841,99.4
119.734175,99.4
120.736500,99.4
121.897995,99.4
132.054465,99.24
136.189171,99.24
137.410838,99.24
140.972568,99.24
141.974930,99.24
142.211642,99.24
142.977267,99.24
144.920854,99.24
145.923217,99.24
146.925581,99.24
148.532691,99.24
149.535022,99.24
151.928066,99.24
152.369105,99.24
152.983611,99.24
153.986033,99.24
156.880743,99.24
157.883087,99.24
158.885464,99.24
162.525645,99.08
170.774472,99.08
171.776822,99.08
172.682944,99.08
174.169986,99.08
175.225533,99.08
176.227880,99.08
177.617719,99.08
178.620163,99.08
179.675565,99.08
181.179587,99.08
182.181941,99.08
182.840158,99.08
183.184281,99.08
184.521079,99.08
185.523407,99.08
186.525803,99.08
192.468128,99.08
192.996941,99.08
193.470583,99.08
194.472991,99.08
195.977026,99.08
196.979487,99.08
197.981833,99.08
199.318619,99.08
200.321018,99.08
201.323431,99.08
203.153522,98.93
203.330208,99.08
204.332556,99.08
205.334972,99.08
207.199487,98.93
208.201849,98.93
209.204225,98.93
213.310111,98.93
223.466763,98.93
225.658132,98.93
226.660494,98.93
227.662923,98.93
231.828197,98.93
233.049774,98.93
233.623457,98.93
237.497429,98.93
238.499868,98.93
242.280787,98.93
243.283142,98.93
243.780627,98.77
244.285594,98.93
245.789679,98.93
246.792118,98.77
247.794522,98.77
249.967519,98.77
250.969042,98.77
251.971446,98.77
253.736865,98.77
253.937593,98.77
254.739269,98.77
255.741726,98.77
259.740038,98.77
260.742475,98.77
264.093871,98.77
264.356113,98.77
265.358447,98.77
266.415017,98.77
268.086344,98.77
269.091387,98.77
270.093794,98.77
271.597835,98.77
272.600204,98.77
273.602619,98.77
274.250724,98.61
279.207177,98.77
280.209635,98.77
281.212025,98.77
284.407000,98.61
294.563784,98.61
304.719968,98.45
314.877129,98.45
325.033837,98.45
335.190636,98.45
345.347657,98.29
353.146597,98.45
354.149015,98.45
355.504821,98.29
358.766267,98.45
359.821932,98.45
360.824308,98.29
362.883197,98.29
363.885712,98.29
364.888218,98.29
365.662036,98.29
367.330719,98.29
368.333138,98.29
369.335588,98.29
375.819588,98.13
378.116217,98.29
379.118584,98.29
380.121032,98.29
382.564489,98.29
383.566882,98.29
384.569323,98.29
385.976588,98.13
394.018772,98.29
395.021246,98.29
396.023761,98.13
396.134366,98.13
402.747757,98.13
403.750147,98.13
404.752645,98.13
406.089501,98.13
406.291394,97.98
407.092040,98.13
408.094585,98.13
411.477400,98.13
412.479800,98.13
413.482386,98.13
416.448950,97.98
417.263874,98.13
418.266441,98.13
419.268902,98.13
420.940467,98.13
422.098322,98.13
426.606765,97.98
436.764312,97.82
440.779877,97.98
441.782261,97.98
442.784833,97.98
446.921732,97.82
448.622841,97.98
449.625409,97.98
450.627870,97.98
457.079545,97.82
463.354102,97.98
464.577209,97.82
467.237912,97.66
467.469519,97.82
468.471947,97.82
469.474542,97.82
477.395544,97.66
487.553319,97.66
490.543828,97.82
491.546290,97.82
492.548673,97.82
497.711481,97.5
505.443178,97.66
506.445555,97.66
507.448060,97.66
507.869302,97.5
509.389757,97.66
510.392168,97.66
511.393694,97.66
512.897750,97.66
513.900191,97.66
514.902600,97.66
517.075569,97.66
518.026834,97.5
518.077058,97.66
519.079398,97.66
520.901747,97.66
521.904236,97.66
522.906804,97.66
527.239592,97.66
528.184520,97.34
528.241955,97.66
529.298471,97.66
532.525739,97.5
533.969559,97.5
536.695210,97.5
537.697593,97.5
538.342180,97.34
538.700158,97.5
540.204246,97.5
541.206777,97.5
542.209184,97.5
543.880623,97.5
545.091352,97.5
548.499858,97.34
554.321129,97.5
555.323518,97.5
556.325101,97.5
558.163655,97.5
558.657382,97.18
559.166182,97.5
560.168562,97.5
562.007195,97.34
563.008718,97.34
564.011092,97.34
568.815172,97.18
